timestamp,event_type,pollutant,sensor_id,segment_id,value,threshold_level,details
2022-08-21 11:00:00+00:00,spike,O3,S14,2,38.491,,z-score spike | roc=2.009
2022-08-21 12:00:00+00:00,spike,O3,S14,2,38.8489,,z-score spike | roc=0.358
2022-08-21 13:00:00+00:00,spike,O3,S14,2,41.2292,,z-score spike | roc=2.380
2022-08-21 14:00:00+00:00,spike,O3,S14,2,43.5242,,z-score spike | roc=2.295
2022-08-21 15:00:00+00:00,spike,O3,S14,2,46.357,,z-score spike | roc=2.833
2022-08-21 16:00:00+00:00,spike,O3,S14,2,45.9426,,z-score spike | roc=-0.414
2022-08-21 17:00:00+00:00,spike,O3,S14,2,42.7254,,z-score spike | roc=-3.217
2022-08-21 18:00:00+00:00,spike,O3,S14,2,39.4923,,z-score spike | roc=-3.233
2022-08-21 19:00:00+00:00,spike,O3,S14,2,37.1985,,z-score spike | roc=-2.294
2022-08-24 12:00:00+00:00,spike,O3,S14,2,45.2206,,z-score spike | roc=9.330
2022-08-24 13:00:00+00:00,spike,O3,S14,2,48.0509,,z-score spike | roc=2.830
2022-08-24 14:00:00+00:00,spike,O3,S14,2,49.7127,,z-score spike | roc=1.662
2022-08-24 15:00:00+00:00,spike,O3,S14,2,51.3997,,z-score spike | roc=1.687
2022-08-24 16:00:00+00:00,spike,O3,S14,2,50.0876,,z-score spike | roc=-1.312
2022-08-24 17:00:00+00:00,spike,O3,S14,2,46.6191,,z-score spike | roc=-3.468
2022-08-24 18:00:00+00:00,spike,O3,S14,2,42.6319,,z-score spike | roc=-3.987
2022-08-25 09:00:00+00:00,spike,O3,S14,2,43.5781,,z-score spike | roc=9.806
2022-08-25 10:00:00+00:00,spike,O3,S14,2,48.9945,,z-score spike | roc=5.416
2022-08-25 11:00:00+00:00,spike,O3,S14,2,48.2137,,z-score spike | roc=-0.781
2022-08-25 12:00:00+00:00,spike,O3,S14,2,49.4701,,z-score spike | roc=1.256
2022-08-25 13:00:00+00:00,spike,O3,S14,2,55.7929,,z-score spike | roc=6.323
2022-08-25 14:00:00+00:00,spike,O3,S14,2,54.3777,,z-score spike | roc=-1.415
2022-08-25 15:00:00+00:00,spike,O3,S14,2,59.414,,z-score spike | roc=5.036
2022-08-25 16:00:00+00:00,spike,O3,S14,2,55.1693,,z-score spike | roc=-4.245
2022-08-25 17:00:00+00:00,spike,O3,S14,2,47.1075,,z-score spike | roc=-8.062
2022-08-25 18:00:00+00:00,spike,O3,S14,2,39.5925,,z-score spike | roc=-7.515
2022-08-25 19:00:00+00:00,spike,O3,S14,2,36.7919,,z-score spike | roc=-2.801
2022-08-26 08:00:00+00:00,spike,O3,S14,2,36.8105,,z-score spike | roc=14.159
2022-08-26 09:00:00+00:00,spike,O3,S14,2,48.3284,,z-score spike | roc=11.518
2022-08-26 10:00:00+00:00,spike,O3,S14,2,56.061,,z-score spike | roc=7.733
2022-08-26 11:00:00+00:00,spike,O3,S14,2,56.012,,z-score spike | roc=-0.049
2022-08-26 12:00:00+00:00,spike,O3,S14,2,58.1535,,z-score spike | roc=2.142
2022-08-26 13:00:00+00:00,spike,O3,S14,2,60.1314,,z-score spike | roc=1.978
2022-08-26 14:00:00+00:00,spike,O3,S14,2,61.6806,,z-score spike | roc=1.549
2022-08-26 15:00:00+00:00,spike,O3,S14,2,53.5771,,z-score spike | roc=-8.104
2022-08-26 16:00:00+00:00,spike,O3,S14,2,38.6281,,z-score spike | roc=-14.949
2022-08-26 17:00:00+00:00,spike,O3,S14,2,39.4559,,z-score spike | roc=0.828
2022-08-26 18:00:00+00:00,spike,O3,S14,2,39.3162,,z-score spike | roc=-0.140
2022-08-27 11:00:00+00:00,spike,O3,S14,2,38.7017,,z-score spike | roc=15.277
2022-08-27 12:00:00+00:00,spike,O3,S14,2,40.7736,,z-score spike | roc=2.072
2022-08-27 13:00:00+00:00,spike,O3,S14,2,42.4697,,z-score spike | roc=1.696
2022-08-27 14:00:00+00:00,spike,O3,S14,2,42.5233,,z-score spike | roc=0.054
2022-08-27 15:00:00+00:00,spike,O3,S14,2,44.7957,,z-score spike | roc=2.272
2022-08-27 16:00:00+00:00,spike,O3,S14,2,45.4282,,z-score spike | roc=0.632
2022-08-27 17:00:00+00:00,spike,O3,S14,2,45.3548,,z-score spike | roc=-0.073
2022-08-27 18:00:00+00:00,spike,O3,S14,2,42.817,,z-score spike | roc=-2.538
2022-08-27 19:00:00+00:00,spike,O3,S14,2,38.352,,z-score spike | roc=-4.465
2022-08-28 12:00:00+00:00,spike,O3,S14,2,37.2692,,z-score spike | roc=3.137
2022-08-28 13:00:00+00:00,spike,O3,S14,2,38.3642,,z-score spike | roc=1.095
2022-08-28 14:00:00+00:00,spike,O3,S14,2,38.5178,,z-score spike | roc=0.154
2022-08-28 15:00:00+00:00,spike,O3,S14,2,39.7332,,z-score spike | roc=1.215
2022-08-28 16:00:00+00:00,spike,O3,S14,2,39.211,,z-score spike | roc=-0.522
2022-08-28 17:00:00+00:00,spike,O3,S14,2,39.7207,,z-score spike | roc=0.510
2022-08-28 18:00:00+00:00,spike,O3,S14,2,37.0045,,z-score spike | roc=-2.716
2022-08-29 09:00:00+00:00,spike,O3,S14,2,37.789,,z-score spike | roc=3.880
2022-08-29 10:00:00+00:00,spike,O3,S14,2,37.4742,,z-score spike | roc=-0.315
2022-08-29 11:00:00+00:00,spike,O3,S14,2,43.8959,,z-score spike | roc=6.422
2022-08-29 12:00:00+00:00,spike,O3,S14,2,45.8176,,z-score spike | roc=1.922
2022-08-29 13:00:00+00:00,spike,O3,S14,2,46.1236,,z-score spike | roc=0.306
2022-08-29 14:00:00+00:00,spike,O3,S14,2,48.3702,,z-score spike | roc=2.247
2022-08-29 15:00:00+00:00,spike,O3,S14,2,49.5164,,z-score spike | roc=1.146
2022-08-29 16:00:00+00:00,spike,O3,S14,2,47.662,,z-score spike | roc=-1.854
2022-08-29 17:00:00+00:00,spike,O3,S14,2,41.8541,,z-score spike | roc=-5.808
2022-08-29 18:00:00+00:00,spike,O3,S14,2,39.8659,,z-score spike | roc=-1.988
2022-08-30 12:00:00+00:00,spike,O3,S14,2,37.6737,,z-score spike | roc=1.476
2022-08-30 13:00:00+00:00,spike,O3,S14,2,44.3228,,z-score spike | roc=6.649
2022-08-30 14:00:00+00:00,spike,O3,S14,2,44.1495,,z-score spike | roc=-0.173
2022-08-30 15:00:00+00:00,spike,O3,S14,2,45.6189,,z-score spike | roc=1.469
2022-08-30 16:00:00+00:00,spike,O3,S14,2,42.7046,,z-score spike | roc=-2.914
2022-08-30 17:00:00+00:00,spike,O3,S14,2,41.5305,,z-score spike | roc=-1.174
2022-08-30 18:00:00+00:00,spike,O3,S14,2,38.3897,,z-score spike | roc=-3.141
2022-09-01 12:00:00+00:00,spike,O3,S14,2,36.545,,z-score spike | roc=0.537
2022-09-02 12:00:00+00:00,spike,O3,S14,2,37.5763,,z-score spike | roc=4.338
2022-09-02 13:00:00+00:00,spike,O3,S14,2,37.6754,,z-score spike | roc=0.099
2022-09-03 14:00:00+00:00,spike,O3,S14,2,36.6442,,z-score spike | roc=1.248
2022-09-03 15:00:00+00:00,spike,O3,S14,2,38.3966,,z-score spike | roc=1.752
2022-09-04 11:00:00+00:00,spike,O3,S14,2,36.8952,,z-score spike | roc=3.153
2022-09-04 12:00:00+00:00,spike,O3,S14,2,42.0318,,z-score spike | roc=5.137
2022-09-04 13:00:00+00:00,spike,O3,S14,2,47.0357,,z-score spike | roc=5.004
2022-09-04 14:00:00+00:00,spike,O3,S14,2,47.3012,,z-score spike | roc=0.265
2022-09-04 15:00:00+00:00,spike,O3,S14,2,47.5015,,z-score spike | roc=0.200
2022-09-04 16:00:00+00:00,spike,O3,S14,2,45.5298,,z-score spike | roc=-1.972
2022-09-04 17:00:00+00:00,spike,O3,S14,2,43.5209,,z-score spike | roc=-2.009
2022-09-04 18:00:00+00:00,spike,O3,S14,2,37.9364,,z-score spike | roc=-5.585
2022-09-05 13:00:00+00:00,spike,O3,S14,2,40.7694,,z-score spike | roc=7.045
2022-09-05 14:00:00+00:00,spike,O3,S14,2,42.2672,,z-score spike | roc=1.498
2022-09-05 15:00:00+00:00,spike,O3,S14,2,41.1319,,z-score spike | roc=-1.135
2022-09-05 16:00:00+00:00,spike,O3,S14,2,40.8449,,z-score spike | roc=-0.287
2022-09-06 11:00:00+00:00,spike,O3,S14,2,40.8892,,z-score spike | roc=4.738
2022-09-06 12:00:00+00:00,spike,O3,S14,2,43.0251,,z-score spike | roc=2.136
2022-09-06 13:00:00+00:00,spike,O3,S14,2,45.9197,,z-score spike | roc=2.895
2022-09-06 14:00:00+00:00,spike,O3,S14,2,45.9984,,z-score spike | roc=0.079
2022-09-06 15:00:00+00:00,spike,O3,S14,2,46.035,,z-score spike | roc=0.037
2022-09-06 16:00:00+00:00,spike,O3,S14,2,40.8412,,z-score spike | roc=-5.194
2022-09-06 17:00:00+00:00,spike,O3,S14,2,39.5585,,z-score spike | roc=-1.283
2022-09-07 11:00:00+00:00,spike,O3,S14,2,39.5673,,z-score spike | roc=3.736
2022-09-07 12:00:00+00:00,spike,O3,S14,2,39.6601,,z-score spike | roc=0.093
2022-09-07 13:00:00+00:00,spike,O3,S14,2,40.4736,,z-score spike | roc=0.813
2022-09-07 14:00:00+00:00,spike,O3,S14,2,45.7428,,z-score spike | roc=5.269
2022-09-07 15:00:00+00:00,spike,O3,S14,2,46.2617,,z-score spike | roc=0.519
2022-09-07 16:00:00+00:00,spike,O3,S14,2,41.5213,,z-score spike | roc=-4.740
2022-09-07 17:00:00+00:00,spike,O3,S14,2,41.1637,,z-score spike | roc=-0.358
2022-09-09 11:00:00+00:00,spike,O3,S14,2,37.0878,,z-score spike | roc=3.211
2022-09-12 13:00:00+00:00,spike,O3,S14,2,38.3727,,z-score spike | roc=2.305
2022-09-12 14:00:00+00:00,spike,O3,S14,2,37.6623,,z-score spike | roc=-0.710
2022-09-12 15:00:00+00:00,spike,O3,S14,2,39.135,,z-score spike | roc=1.473
2022-09-12 16:00:00+00:00,spike,O3,S14,2,40.9098,,z-score spike | roc=1.775
2022-09-12 17:00:00+00:00,spike,O3,S14,2,36.8157,,z-score spike | roc=-4.094
2022-08-16 08:00:00+00:00,spike,O3,S5,2,54.2315,,z-score spike | roc=0.000
2022-08-16 09:00:00+00:00,spike,O3,S5,2,59.4274,,z-score spike | roc=5.196
2022-08-16 10:00:00+00:00,spike,O3,S5,2,57.8929,,z-score spike | roc=-1.534
2022-08-16 11:00:00+00:00,spike,O3,S5,2,58.4644,,z-score spike | roc=0.572
2022-08-16 12:00:00+00:00,spike,O3,S5,2,59.7941,,z-score spike | roc=1.330
2022-08-16 13:00:00+00:00,spike,O3,S5,2,60.1907,,z-score spike | roc=0.397
2022-08-16 14:00:00+00:00,spike,O3,S5,2,58.9146,,z-score spike | roc=-1.276
2022-08-16 15:00:00+00:00,spike,O3,S5,2,57.9099,,z-score spike | roc=-1.005
2022-08-16 16:00:00+00:00,spike,O3,S5,2,54.7646,,z-score spike | roc=-3.145
2022-08-16 17:00:00+00:00,spike,O3,S5,2,53.9061,,z-score spike | roc=-0.858
2022-08-16 18:00:00+00:00,spike,O3,S5,2,53.3833,,z-score spike | roc=-0.523
2022-08-16 19:00:00+00:00,spike,O3,S5,2,50.1358,,z-score spike | roc=-3.247
2022-08-17 08:00:00+00:00,spike,O3,S5,2,48.3925,,z-score spike | roc=15.545
2022-08-17 09:00:00+00:00,spike,O3,S5,2,61.5201,,z-score spike | roc=13.128
2022-08-17 10:00:00+00:00,spike,O3,S5,2,69.5275,,z-score spike | roc=8.007
2022-08-17 11:00:00+00:00,spike,O3,S5,2,67.8065,,z-score spike | roc=-1.721
2022-08-17 12:00:00+00:00,spike,O3,S5,2,69.6923,,z-score spike | roc=1.886
2022-08-17 13:00:00+00:00,spike,O3,S5,2,73.6687,,z-score spike | roc=3.976
2022-08-17 14:00:00+00:00,spike,O3,S5,2,68.9721,,z-score spike | roc=-4.697
2022-08-17 15:00:00+00:00,spike,O3,S5,2,67.8785,,z-score spike | roc=-1.094
2022-08-17 16:00:00+00:00,spike,O3,S5,2,66.8154,,z-score spike | roc=-1.063
2022-08-17 17:00:00+00:00,spike,O3,S5,2,59.7509,,z-score spike | roc=-7.064
2022-08-17 18:00:00+00:00,spike,O3,S5,2,54.18,,z-score spike | roc=-5.571
2022-08-17 19:00:00+00:00,spike,O3,S5,2,51.4536,,z-score spike | roc=-2.726
2022-08-17 20:00:00+00:00,spike,O3,S5,2,40.6261,,z-score spike | roc=-10.827
2022-08-17 21:00:00+00:00,spike,O3,S5,2,38.9998,,z-score spike | roc=-1.626
2022-08-18 06:00:00+00:00,spike,O3,S5,2,37.84,,z-score spike | roc=5.640
2022-08-18 07:00:00+00:00,spike,O3,S5,2,39.663,,z-score spike | roc=1.823
2022-08-18 08:00:00+00:00,spike,O3,S5,2,52.5749,,z-score spike | roc=12.912
2022-08-18 09:00:00+00:00,spike,O3,S5,2,55.0773,,z-score spike | roc=2.502
2022-08-18 10:00:00+00:00,spike,O3,S5,2,69.2028,,z-score spike | roc=14.126
2022-08-18 11:00:00+00:00,spike,O3,S5,2,70.2635,,z-score spike | roc=1.061
2022-08-18 12:00:00+00:00,spike,O3,S5,2,70.6959,,z-score spike | roc=0.432
2022-08-18 13:00:00+00:00,spike,O3,S5,2,70.4326,,z-score spike | roc=-0.263
2022-08-18 14:00:00+00:00,spike,O3,S5,2,63.0834,,z-score spike | roc=-7.349
2022-08-18 15:00:00+00:00,spike,O3,S5,2,61.1735,,z-score spike | roc=-1.910
2022-08-18 16:00:00+00:00,spike,O3,S5,2,60.5486,,z-score spike | roc=-0.625
2022-08-18 17:00:00+00:00,spike,O3,S5,2,57.3846,,z-score spike | roc=-3.164
2022-08-18 18:00:00+00:00,spike,O3,S5,2,54.7508,,z-score spike | roc=-2.634
2022-08-18 19:00:00+00:00,spike,O3,S5,2,49.1708,,z-score spike | roc=-5.580
2022-08-18 20:00:00+00:00,spike,O3,S5,2,48.1811,,z-score spike | roc=-0.990
2022-08-18 21:00:00+00:00,spike,O3,S5,2,42.1769,,z-score spike | roc=-6.004
2022-08-18 22:00:00+00:00,spike,O3,S5,2,38.0192,,z-score spike | roc=-4.158
2022-08-18 23:00:00+00:00,spike,O3,S5,2,36.84,,z-score spike | roc=-1.179
2022-08-19 08:00:00+00:00,spike,O3,S5,2,39.7431,,z-score spike | roc=3.968
2022-08-19 09:00:00+00:00,spike,O3,S5,2,46.889,,z-score spike | roc=7.146
2022-08-19 10:00:00+00:00,spike,O3,S5,2,51.1775,,z-score spike | roc=4.288
2022-08-19 11:00:00+00:00,spike,O3,S5,2,53.7722,,z-score spike | roc=2.595
2022-08-19 12:00:00+00:00,spike,O3,S5,2,60.0716,,z-score spike | roc=6.299
2022-08-19 13:00:00+00:00,spike,O3,S5,2,63.3606,,z-score spike | roc=3.289
2022-08-19 14:00:00+00:00,spike,O3,S5,2,63.936,,z-score spike | roc=0.575
2022-08-19 15:00:00+00:00,spike,O3,S5,2,63.339,,z-score spike | roc=-0.597
2022-08-19 16:00:00+00:00,spike,O3,S5,2,61.5747,,z-score spike | roc=-1.764
2022-08-19 17:00:00+00:00,spike,O3,S5,2,51.5936,,z-score spike | roc=-9.981
2022-08-19 18:00:00+00:00,spike,O3,S5,2,46.8446,,z-score spike | roc=-4.749
2022-08-19 19:00:00+00:00,spike,O3,S5,2,40.2096,,z-score spike | roc=-6.635
2022-08-20 09:00:00+00:00,spike,O3,S5,2,38.5312,,z-score spike | roc=2.963
2022-08-20 10:00:00+00:00,spike,O3,S5,2,40.1242,,z-score spike | roc=1.593
2022-08-20 11:00:00+00:00,spike,O3,S5,2,41.414,,z-score spike | roc=1.290
2022-08-20 12:00:00+00:00,spike,O3,S5,2,39.463,,z-score spike | roc=-1.951
2022-08-20 13:00:00+00:00,spike,O3,S5,2,39.7976,,z-score spike | roc=0.335
2022-08-20 14:00:00+00:00,spike,O3,S5,2,38.9369,,z-score spike | roc=-0.861
2022-08-20 15:00:00+00:00,spike,O3,S5,2,37.6915,,z-score spike | roc=-1.245
2022-08-20 16:00:00+00:00,spike,O3,S5,2,37.824,,z-score spike | roc=0.132
2022-08-21 10:00:00+00:00,spike,O3,S5,2,36.3323,,z-score spike | roc=0.998
2022-08-21 11:00:00+00:00,spike,O3,S5,2,38.4095,,z-score spike | roc=2.077
2022-08-21 12:00:00+00:00,spike,O3,S5,2,39.364,,z-score spike | roc=0.955
2022-08-21 13:00:00+00:00,spike,O3,S5,2,43.3758,,z-score spike | roc=4.012
2022-08-21 14:00:00+00:00,spike,O3,S5,2,43.4599,,z-score spike | roc=0.084
2022-08-21 15:00:00+00:00,spike,O3,S5,2,44.0078,,z-score spike | roc=0.548
2022-08-21 16:00:00+00:00,spike,O3,S5,2,45.0373,,z-score spike | roc=1.029
2022-08-21 17:00:00+00:00,spike,O3,S5,2,42.6347,,z-score spike | roc=-2.403
2022-08-21 18:00:00+00:00,spike,O3,S5,2,41.4318,,z-score spike | roc=-1.203
2022-08-21 19:00:00+00:00,spike,O3,S5,2,39.079,,z-score spike | roc=-2.353
2022-08-24 11:00:00+00:00,spike,O3,S5,2,38.0354,,z-score spike | roc=2.793
2022-08-24 12:00:00+00:00,spike,O3,S5,2,37.9308,,z-score spike | roc=-0.105
2022-08-24 13:00:00+00:00,spike,O3,S5,2,47.7147,,z-score spike | roc=9.784
2022-08-24 14:00:00+00:00,spike,O3,S5,2,49.1242,,z-score spike | roc=1.409
2022-08-24 15:00:00+00:00,spike,O3,S5,2,50.5081,,z-score spike | roc=1.384
2022-08-24 16:00:00+00:00,spike,O3,S5,2,48.1487,,z-score spike | roc=-2.359
2022-08-24 17:00:00+00:00,spike,O3,S5,2,45.8645,,z-score spike | roc=-2.284
2022-08-24 18:00:00+00:00,spike,O3,S5,2,39.2962,,z-score spike | roc=-6.568
2022-08-25 08:00:00+00:00,spike,O3,S5,2,41.1164,,z-score spike | roc=11.066
2022-08-25 09:00:00+00:00,spike,O3,S5,2,45.2133,,z-score spike | roc=4.097
2022-08-25 10:00:00+00:00,spike,O3,S5,2,48.9708,,z-score spike | roc=3.758
2022-08-25 11:00:00+00:00,spike,O3,S5,2,48.8665,,z-score spike | roc=-0.104
2022-08-25 12:00:00+00:00,spike,O3,S5,2,49.6392,,z-score spike | roc=0.773
2022-08-25 13:00:00+00:00,spike,O3,S5,2,55.2891,,z-score spike | roc=5.650
2022-08-25 14:00:00+00:00,spike,O3,S5,2,55.9712,,z-score spike | roc=0.682
2022-08-25 15:00:00+00:00,spike,O3,S5,2,59.148,,z-score spike | roc=3.177
2022-08-25 16:00:00+00:00,spike,O3,S5,2,52.5936,,z-score spike | roc=-6.554
2022-08-25 17:00:00+00:00,spike,O3,S5,2,50.157,,z-score spike | roc=-2.437
2022-08-25 18:00:00+00:00,spike,O3,S5,2,42.7387,,z-score spike | roc=-7.418
2022-08-25 19:00:00+00:00,spike,O3,S5,2,38.2551,,z-score spike | roc=-4.484
2022-08-26 09:00:00+00:00,spike,O3,S5,2,43.7529,,z-score spike | roc=9.431
2022-08-26 10:00:00+00:00,spike,O3,S5,2,55.075,,z-score spike | roc=11.322
2022-08-26 11:00:00+00:00,spike,O3,S5,2,59.8772,,z-score spike | roc=4.802
2022-08-26 12:00:00+00:00,spike,O3,S5,2,59.9767,,z-score spike | roc=0.100
2022-08-26 13:00:00+00:00,spike,O3,S5,2,61.8611,,z-score spike | roc=1.884
2022-08-26 14:00:00+00:00,spike,O3,S5,2,57.2237,,z-score spike | roc=-4.637
2022-08-26 15:00:00+00:00,spike,O3,S5,2,49.6718,,z-score spike | roc=-7.552
2022-08-26 16:00:00+00:00,spike,O3,S5,2,39.6618,,z-score spike | roc=-10.010
2022-08-26 17:00:00+00:00,spike,O3,S5,2,39.4289,,z-score spike | roc=-0.233
2022-08-26 18:00:00+00:00,spike,O3,S5,2,37.9735,,z-score spike | roc=-1.455
2022-08-27 11:00:00+00:00,spike,O3,S5,2,40.114,,z-score spike | roc=7.092
2022-08-27 12:00:00+00:00,spike,O3,S5,2,39.4568,,z-score spike | roc=-0.657
2022-08-27 13:00:00+00:00,spike,O3,S5,2,43.942,,z-score spike | roc=4.485
2022-08-27 14:00:00+00:00,spike,O3,S5,2,43.5103,,z-score spike | roc=-0.432
2022-08-27 15:00:00+00:00,spike,O3,S5,2,44.0689,,z-score spike | roc=0.559
2022-08-27 16:00:00+00:00,spike,O3,S5,2,45.4552,,z-score spike | roc=1.386
2022-08-27 17:00:00+00:00,spike,O3,S5,2,45.0291,,z-score spike | roc=-0.426
2022-08-27 18:00:00+00:00,spike,O3,S5,2,41.401,,z-score spike | roc=-3.628
2022-08-28 12:00:00+00:00,spike,O3,S5,2,36.4313,,z-score spike | roc=2.632
2022-08-28 13:00:00+00:00,spike,O3,S5,2,39.3339,,z-score spike | roc=2.903
2022-08-28 14:00:00+00:00,spike,O3,S5,2,38.7738,,z-score spike | roc=-0.560
2022-08-28 15:00:00+00:00,spike,O3,S5,2,41.0412,,z-score spike | roc=2.267
2022-08-28 16:00:00+00:00,spike,O3,S5,2,39.8088,,z-score spike | roc=-1.232
2022-08-28 17:00:00+00:00,spike,O3,S5,2,40.3553,,z-score spike | roc=0.547
2022-08-29 09:00:00+00:00,spike,O3,S5,2,37.758,,z-score spike | roc=1.447
2022-08-29 10:00:00+00:00,spike,O3,S5,2,37.4063,,z-score spike | roc=-0.352
2022-08-29 11:00:00+00:00,spike,O3,S5,2,43.6412,,z-score spike | roc=6.235
2022-08-29 12:00:00+00:00,spike,O3,S5,2,46.0453,,z-score spike | roc=2.404
2022-08-29 13:00:00+00:00,spike,O3,S5,2,44.4523,,z-score spike | roc=-1.593
2022-08-29 14:00:00+00:00,spike,O3,S5,2,47.8625,,z-score spike | roc=3.410
2022-08-29 15:00:00+00:00,spike,O3,S5,2,48.7338,,z-score spike | roc=0.871
2022-08-29 16:00:00+00:00,spike,O3,S5,2,46.6254,,z-score spike | roc=-2.108
2022-08-29 17:00:00+00:00,spike,O3,S5,2,45.9039,,z-score spike | roc=-0.722
2022-08-29 18:00:00+00:00,spike,O3,S5,2,38.5471,,z-score spike | roc=-7.357
2022-08-30 12:00:00+00:00,spike,O3,S5,2,36.4243,,z-score spike | roc=0.623
2022-08-30 13:00:00+00:00,spike,O3,S5,2,40.9707,,z-score spike | roc=4.546
2022-08-30 14:00:00+00:00,spike,O3,S5,2,43.6668,,z-score spike | roc=2.696
2022-08-30 15:00:00+00:00,spike,O3,S5,2,43.9172,,z-score spike | roc=0.250
2022-08-30 16:00:00+00:00,spike,O3,S5,2,45.0145,,z-score spike | roc=1.097
2022-08-30 17:00:00+00:00,spike,O3,S5,2,40.2519,,z-score spike | roc=-4.763
2022-09-01 12:00:00+00:00,spike,O3,S5,2,36.9212,,z-score spike | roc=2.796
2022-09-03 14:00:00+00:00,spike,O3,S5,2,37.5005,,z-score spike | roc=1.966
2022-09-03 15:00:00+00:00,spike,O3,S5,2,37.5672,,z-score spike | roc=0.067
2022-09-04 11:00:00+00:00,spike,O3,S5,2,37.8169,,z-score spike | roc=2.880
2022-09-04 12:00:00+00:00,spike,O3,S5,2,41.8217,,z-score spike | roc=4.005
2022-09-04 13:00:00+00:00,spike,O3,S5,2,46.5132,,z-score spike | roc=4.692
2022-09-04 14:00:00+00:00,spike,O3,S5,2,47.9869,,z-score spike | roc=1.474
2022-09-04 15:00:00+00:00,spike,O3,S5,2,47.0954,,z-score spike | roc=-0.891
2022-09-04 16:00:00+00:00,spike,O3,S5,2,44.8737,,z-score spike | roc=-2.222
2022-09-04 17:00:00+00:00,spike,O3,S5,2,42.3769,,z-score spike | roc=-2.497
2022-09-04 18:00:00+00:00,spike,O3,S5,2,40.206,,z-score spike | roc=-2.171
2022-09-05 14:00:00+00:00,spike,O3,S5,2,41.1629,,z-score spike | roc=5.087
2022-09-05 15:00:00+00:00,spike,O3,S5,2,41.916,,z-score spike | roc=0.753
2022-09-05 16:00:00+00:00,spike,O3,S5,2,38.0372,,z-score spike | roc=-3.879
2022-09-06 11:00:00+00:00,spike,O3,S5,2,39.9521,,z-score spike | roc=3.967
2022-09-06 12:00:00+00:00,spike,O3,S5,2,41.9517,,z-score spike | roc=2.000
2022-09-06 13:00:00+00:00,spike,O3,S5,2,45.2161,,z-score spike | roc=3.264
2022-09-06 14:00:00+00:00,spike,O3,S5,2,48.5218,,z-score spike | roc=3.306
2022-09-06 15:00:00+00:00,spike,O3,S5,2,43.8595,,z-score spike | roc=-4.662
2022-09-06 16:00:00+00:00,spike,O3,S5,2,42.1929,,z-score spike | roc=-1.667
2022-09-06 17:00:00+00:00,spike,O3,S5,2,39.1695,,z-score spike | roc=-3.023
2022-09-06 18:00:00+00:00,spike,O3,S5,2,37.2211,,z-score spike | roc=-1.948
2022-09-07 11:00:00+00:00,spike,O3,S5,2,40.064,,z-score spike | roc=7.126
2022-09-07 12:00:00+00:00,spike,O3,S5,2,40.1051,,z-score spike | roc=0.041
2022-09-07 13:00:00+00:00,spike,O3,S5,2,43.1974,,z-score spike | roc=3.092
2022-09-07 14:00:00+00:00,spike,O3,S5,2,44.629,,z-score spike | roc=1.432
2022-09-07 15:00:00+00:00,spike,O3,S5,2,42.5699,,z-score spike | roc=-2.059
2022-09-07 16:00:00+00:00,spike,O3,S5,2,42.6951,,z-score spike | roc=0.125
2022-09-07 17:00:00+00:00,spike,O3,S5,2,41.236,,z-score spike | roc=-1.459
2022-09-09 11:00:00+00:00,spike,O3,S5,2,37.1623,,z-score spike | roc=5.703
2022-09-12 12:00:00+00:00,spike,O3,S5,2,36.4756,,z-score spike | roc=1.188
2022-09-12 13:00:00+00:00,spike,O3,S5,2,39.4758,,z-score spike | roc=3.000
2022-09-12 14:00:00+00:00,spike,O3,S5,2,38.6285,,z-score spike | roc=-0.847
2022-09-12 15:00:00+00:00,spike,O3,S5,2,39.8653,,z-score spike | roc=1.237
2022-09-12 16:00:00+00:00,spike,O3,S5,2,37.2874,,z-score spike | roc=-2.578
2022-11-20 19:00:00+00:00,spike,PM10,S10,2,79.8224,,z-score spike | roc=3.711
2022-11-20 20:00:00+00:00,spike,PM10,S10,2,79.3851,,z-score spike | roc=-0.437
2022-12-13 23:00:00+00:00,spike,PM10,S10,2,79.2013,,z-score spike | roc=3.614
2022-12-14 00:00:00+00:00,spike,PM10,S10,2,85.5966,,z-score spike | roc=6.395
2022-12-14 01:00:00+00:00,spike,PM10,S10,2,83.9915,,z-score spike | roc=-1.605
2022-12-15 02:00:00+00:00,spike,PM10,S10,2,78.5255,,z-score spike | roc=2.552
2022-12-15 03:00:00+00:00,spike,PM10,S10,2,79.8837,,z-score spike | roc=1.358
2022-12-15 04:00:00+00:00,spike,PM10,S10,2,77.7011,,z-score spike | roc=-2.183
2022-12-15 05:00:00+00:00,spike,PM10,S10,2,77.4762,,z-score spike | roc=-0.225
2022-12-15 06:00:00+00:00,spike,PM10,S10,2,77.2176,,z-score spike | roc=-0.259
2022-12-15 07:00:00+00:00,spike,PM10,S10,2,78.4162,,z-score spike | roc=1.199
2022-12-15 08:00:00+00:00,spike,PM10,S10,2,78.9063,,z-score spike | roc=0.490
2022-12-15 09:00:00+00:00,spike,PM10,S10,2,77.6217,,z-score spike | roc=-1.285
2022-12-15 13:00:00+00:00,spike,PM10,S10,2,79.7786,,z-score spike | roc=3.064
2022-12-15 14:00:00+00:00,spike,PM10,S10,2,84.2446,,z-score spike | roc=4.466
2022-12-15 15:00:00+00:00,spike,PM10,S10,2,85.6554,,z-score spike | roc=1.411
2022-12-15 16:00:00+00:00,spike,PM10,S10,2,86.9826,,z-score spike | roc=1.327
